Tanggal,Komentar,SE
2021-09-19 13:06:01,Kirain KA Jarak jauh. Udh vaksin ga usah antigen atau harganya di subsidi lg.,SE Satgas-17-2021
2021-09-20 9:30:28,kereta tawangalun apakah masih harus  menunjukkan hasil antigen atau pcr kak?,SE Satgas-17-2021
2021-09-20 10:29:55,"Halo kak,kalo kereta api jaya baya dari malang ke surabaya pasar turi ,harus antigen/ pcr dulu ga? Terimakasih",SE Satgas-17-2021
2021-09-21 6:33:58,Untuk peraturan ini apakah Pekalongan ke stasiun Tawang menggunakan kereta Dharmawangsa wajib menunjukkan swab antigen ya min?,SE Satgas-17-2021
2021-09-21 22:52:03,"Kapan anak2 balita boleh naik kereta , kok gak kasihan ?",SE Satgas-17-2021
2021-09-22 0:31:02,Ke bandung ato jogja msh pake tes pcr jg ga min??,SE Satgas-17-2021
2021-09-22 1:58:19,Tawang alun udah bisa tanpa hasil antigen kah?,SE Satgas-17-2021
2021-09-22 3:47:27,"Min, untuk anak² d bawah 12 thn tetep belum bisa naik kereta y ?",SE Satgas-17-2021
2021-09-22 12:48:50,Kapan anak umur dibawah 12 tahun bisa naik kereta jarak jauh lagi?,SE Satgas-17-2021
2021-09-25 3:51:25,semisal aku dr blitar ke malang tp pgn naik kai jarak jauh. Apa tetep rapid?,SE Satgas-17-2021
2021-09-25 11:23:17,Mau tanya dong kalau ke Bandung naik kereta harus pake surat antigen engga iya ?,SE Satgas-17-2021
2021-09-25 14:39:58,"Min, kalau mau naik Jayabaya dari Malang ke Surabaya wajib Rapid antigen juga kah?",SE Satgas-17-2021
2021-09-26 19:06:22,"anak usia diatas 12 thun,misalnya 13 tahun,tapi belum dapat,atau belum. boleh vaksin bagaimana min?",SE Satgas-17-2021
2021-09-27 5:26:46,ka tawang alun apa harus pake antigen min ????,SE Satgas-17-2021
2021-09-27 13:58:53,Kak mau tanya apakah naik KA probowangi sby jember menunjukkan hasil swab antigen atau cuma sertifikat vaksin,SE Satgas-17-2021
2021-09-27 17:21:41,Hallo min untuk perjalanan jakarta bandung atau sebaliknya apa menggunakan surat rapid atau tdk ya?,SE Satgas-17-2021
2021-09-28 3:24:46,@kai121_  min kalo perjalanan jakarta-bandung parahyangan persyaratan sama min? Hanya vaksin dosis pertama?,SE Satgas-17-2021
2021-09-29 8:20:28,Selamat siang admin @kai121_ saya mau tanya untuk perjalanan lokal syarat anak usia dibawah 12 tahun sampai kapan berlakunya? Karena butuh sering mobile dgn balita keluar kota. Terimakasih,SE Satgas-17-2021
2021-10-02 1:58:35,"Min klo mau naik kereta prameks dan blm vaksin, apakah bisa vaksin di stasiun?",SE Satgas-17-2021
2021-10-03 13:20:21,Min anak <12 th msi g blh naik kereta y???,SE Satgas-17-2021
2021-10-05 1:10:45,Kalau naik probowangi apa harus rapid antigen juga min ?,SE Satgas-17-2021
2021-10-07 12:22:41,Yang jurusan blora masih harus rapid tes kak?,SE Satgas-17-2021
2021-10-10 22:20:46,Mimin @kai121_ kapan anak di bawah 12 tahun bisa naik kereta api lagi? ? anak kami ga bisa ikut kami kalau kami mau pulang.,SE Satgas-17-2021
2021-10-14 13:56:48,@kai121_ kereta Kaligung wajib rapid antigen/tidak?,SE Satgas-17-2021
2021-08-19 16:22:42,"Selamat malam min, untuk vaksin yang tersedia di stasiun Gambir/senen untuk dosis ke 2 vaksin apa min?",SE Satgas-17-2021
2021-08-19 18:45:55,Kalo untuk anak anak yang belum tersedia vaksin  untuk anak-anak gimana?,SE Satgas-17-2021
2021-08-19 22:42:14,Tanya......kita sdh vaksin 2x dan mau naik KA... Secara di gerbong yg naik kan rata2 syarat sdh vaksin.....yg saya bingung...kenapa yg sdh vaksin harus bayar tes tes lagi.....lg mikir di situ....sayang uang nya ...,SE Satgas-17-2021
2021-08-20 12:15:25,Klo punya anak usia masih 1 tahunan gmn min @kai121_ ???,SE Satgas-17-2021
2021-08-20 12:36:57,"@kai121_ ibu hamil apakah harus menunjukan sertifikat Vaksin juga min, untuk KA jarak jauh?",SE Satgas-17-2021
2021-08-20 20:34:20,"Untuk penumpang 18 thn ke atas, KA tujuan Yogyakarta ke Cilacap, dan sebaliknya apakah wajib tes antigen/genose/PCR, kalau sudah punya sertifikat vaksin dosis 2?",SE Satgas-17-2021
2021-08-21 3:03:59,Kalo ibu hamil harus pke surat vaksin atau ga???,SE Satgas-17-2021
2021-08-21 3:10:10,Min @kai121_ buat kita yg udh vaksin kalo mau naik kereta jarak jauh emang tetep harus antigen yah ?,SE Satgas-17-2021
2021-08-21 3:22:02,Sampai kapan ini anak dibawah 12 th tidak bisa naik kereta api? Padahal paling nyaman buat anak kecil naik kereta api.. apa nanti ada pemberitahuan lagi kalau anak kecil sudah diperbolehkan naik kereta api?,SE Satgas-17-2021
2021-08-21 5:21:08,@kai121_ kalo umur 17 wajib pake kartu vaksin? Perjalanan Kroya ke pasar Senen?,SE Satgas-17-2021
2021-08-21 10:09:26,layanan vaksin pertama di solo balapan masih ada min?,SE Satgas-17-2021
2021-08-21 12:35:42,Usia 6 th bagaimana min? Dengan syarat antigen ttp g bisa melakukan perjalanan ya?,SE Satgas-17-2021
2021-08-21 16:45:34,Min kalau bayi ga boleh juga yaa ??,SE Satgas-17-2021
2021-08-22 1:39:46,"Pagi min, untuk naik kereta komuter juga pake kartu vaksin kah",SE Satgas-17-2021
2021-08-22 2:49:46,Min @kai121_ mau tanya sampai kapan peraturan ini berlaku? Anak di bawah 12 tahun tidak boleh naik kereta jarak jauh??? Mohon di jawab,SE Satgas-17-2021
2021-08-22 3:24:37,Kalau belum bisa vaksin karna baru negatif covid gimana min? Masih boleh naik kereta Gambir-Cilacap kah? @kai121_,SE Satgas-17-2021
2021-08-22 11:22:02,"Halo min, apakah bisa vaksin dosis 1 ke stasiun? Rencana mau vaksin di stasiun Balapan..",SE Satgas-17-2021
2021-08-23 0:41:07,Mohon info @kai121_ sampai kapan anak dibawah 12 th tidak boleh naik kereta? Pejuang jakarta - kutoarjo.. ????,SE Satgas-17-2021
2021-08-23 3:02:42,@kai121_ untuk perjalanan antar kota se-provinsi apa harus bawa surat vaksin?,SE Satgas-17-2021
2021-08-23 3:52:33,Kapan bisa genose lagi ??,SE Satgas-17-2021
2021-08-23 5:39:14,"Saya mau tanya @kai121_
Semisal Vaksin di beda stasiun keberangkatan, bisa gak yah?
Semisal di cirebon hanya ada vaksin di St.Cirebon, sedangkan saya brngkt dr St.Cirebon Prujakan.
Nah klo vaksin di lintas stasiun bisa ga yah? (Dengan menunjukkan kode booking tiket)
Terima Kasih??",SE Satgas-17-2021
2021-08-23 7:54:11,Bayi usia -1 tahun juga ga boleh dong min,SE Satgas-17-2021
2021-08-23 9:40:15,Min info vaksin di stasiun madiun dong ??,SE Satgas-17-2021
2021-08-23 10:02:01,Maaf mau tanya...apakah ada kegiatan vaksin di stasiun purwokerto untuk usia 14 tahun min?,SE Satgas-17-2021
2021-08-23 11:12:41,Sampai kapan ya anak umur di bawah 12 tahun tidak boleh naik kereta..? Mau perjalanan dri pekalongan ke Malang..????,SE Satgas-17-2021
2021-08-23 12:09:43,Apakah sudah ada info terbaru terkait penumpang anak dibawah 12 tahun?,SE Satgas-17-2021
2021-08-23 12:37:27,@kai121_  kalo bayi gimana min? Masa gak boleh ikut,SE Satgas-17-2021
2021-08-23 13:50:02,Semoga september anak di bawah 12 tahun boleh naik kereta lg. rencana september mau mudik sma bawa anak 1 tahun,SE Satgas-17-2021
2021-08-23 14:37:14,min stasiun solo balapan masih ada vaksin nggak ya?,SE Satgas-17-2021
2021-08-23 16:48:37,"Min, kapan anak dibawah 12 tahun bisa naik kereta?",SE Satgas-17-2021
2021-08-24 1:53:05,Min ini sampai kapan ya anak dibawah 12 tahun tidak boleh berpergian.,SE Satgas-17-2021
2021-08-24 3:30:08,Kpn anak anak usia dibawah 12 bisa naik kereta api min,SE Satgas-17-2021
2021-08-25 3:31:44,Min @kai121_ kalo anak umur 14 th apa bisa vaksin di stasiun sebelum melakukan perjalanan thanks,SE Satgas-17-2021
2021-08-25 5:05:23,Sampai kapan min anak dibawah 12 tahun boleh naik kereta???? sudahh pengen bangett mudik rindu orangtua gak bisa pulang karna terhalang peraturan ???? sementara saya punya anak usia 1 tahun,SE Satgas-17-2021
2021-08-25 14:37:19,Kecewa banget anak belum bisa naik kereta 3 th ??,SE Satgas-17-2021
2021-08-26 14:33:37,Apakah di stasiun ada vaksin 12+ kak . Makasih ?,SE Satgas-17-2021
2021-08-30 9:10:20,Min kenapa ambil modelnya anak luar negeri? Kenapa gak anak indonesia?,SE Satgas-17-2021
2021-08-30 10:13:51,Lalap vaksin vaksin. Yg ud vaksin jg bs kena covid. Sepi dong kereta api,SE Satgas-17-2021
2021-08-31 2:19:48,Min apakah di stasiun pasar senen masih bisa buat vaksin? Dan syaratnya apa aja ya?,SE Satgas-17-2021
2021-09-01 6:39:00,"Mau tanya min, untuk vaksin dosis pertama saya vaksin di St Gubeng, apa bisa vaksin dosis keduanya di St Gubeng juga min? Vaksin kedua di tanggal 6 September nanti, mohon jawabannya???? makasih. @kai121_",SE Satgas-17-2021
2021-09-02 2:21:29,anak usia 15 tahun bisa vaksin di stasiun min?,SE Satgas-17-2021
2021-09-05 6:27:31,Stasiun tugu apakah melayani vaksin dosis pertama?,SE Satgas-17-2021
2021-10-06 7:24:21,"Min mau tanya, untuk anak usia 12 tahun yang sudah di vaksin apakah harus tes rapid antigen juga?",SE Satgas-17-2021
2021-08-23 6:01:36,"Min, kalo naik kereta dari madiun ke jogja pake sertifikat vaksin aja bisa?",SE Satgas-17-2021
2021-08-28 8:14:58,"Min mau tanya, untuk sertifikat vaksin harus ditunjukan hardcopy atau cukup softcopynya?",SE Satgas-17-2021
2021-08-28 13:22:39,"Sudah vaksin tapi blm dapat sertifikat karena mungkin aplikasi peduli lindungi nya lagi pusing , sudah protes ga ada respon , trus gimana min ? Kadang aturan tidak di barengi dengan fasilitas yg siap ,yang kesan nya di paksakan ...semua harus pake vaksin tapi saya yg sudah vaksin sampai sekarang blm dapat sertifikat ....",SE Satgas-17-2021
2021-08-29 3:39:44,Min klw belum di vaksin boleh ga min,SE Satgas-17-2021
2021-08-29 10:27:22,"Min, kalau dari jogja ke jkt pake antigen atau pcr?",SE Satgas-17-2021
2021-08-29 10:28:39,Surat vaksin nya ga di cetak bisa ga ??,SE Satgas-17-2021
2021-08-30 0:34:10,Kalau naik krl bisa kan pake kartu vaksin aja?,SE Satgas-17-2021
2021-08-30 10:54:35,Klo udah vaksin dosis ke 2,SE Satgas-17-2021
2021-08-30 10:54:44,Apa perlu antigen jg ?,SE Satgas-17-2021
2021-08-31 6:05:28,"Hallo, untuk hasil test antigen apakah harus di print? Atau bisa menunjukan soft copy saja?",SE Satgas-17-2021
2021-08-31 15:10:42,"Min anak umur 1 th dan 6 th, beneran kaga bole naek kereta?",SE Satgas-17-2021
2021-09-01 8:03:19,bisa pcr bisa antigen beb di stasiun ae lak emg antigen,SE Satgas-17-2021
2021-09-02 9:17:17,Apakah syarat2 untuk perjalanan dari Jember ke Surabaya menggunakan KA. Probowangi perlu membawa hasil pcr juga min?,SE Satgas-17-2021
2021-09-03 14:59:51,Berarti udah ga bisa pake genose ya min ?,SE Satgas-17-2021
2021-09-03 15:15:55,"Selamat malam min, kalau pakek  surat vaksin dosis pertama saja apakah boleh tidak min ? ??",SE Satgas-17-2021
2021-09-04 6:35:07,hallo untuk kartu vaksin digital boleh kah? apa harus di cetak?,SE Satgas-17-2021
2021-09-04 11:14:06,"Admin, untuk yang sudah vaksin ke - 2 apa boleh tidak melampirkan surat rapid? @kai121_",SE Satgas-17-2021
2021-09-04 22:15:04,kalo naik KA lokal tanpa bawa STRP tpi sudah vaksin bgaimana? apa bisa cukup dngan kartu vaksin?,SE Satgas-17-2021
2021-09-05 4:54:15,"Terus kalau mau tes kerja, pakai kereta lokal karna dekat. Mau minta tanda tangan siapa min? kan masih mau tes kerja .",SE Satgas-17-2021
2021-09-05 8:58:07,"Min, tes pcr atau genose d stasiun bisa kah?",SE Satgas-17-2021
2021-09-06 0:20:34,@kai121_  Tes Antigen itu berlaku untuk penumpang yang baru vaksin dosis pertama??,SE Satgas-17-2021
2021-09-06 13:12:29,Sekarang hanya pcr dan antigen aja ya? Ga ada genose lagi ?,SE Satgas-17-2021
2021-09-07 14:04:29,Untuk keberangkatan senin pagi tes antigen nya boleh dlaksanakan hari sabtu? Soalnya kan minggu banyak yg nda buka tempat tes antigennya ? @kai121_,SE Satgas-17-2021
2021-09-07 16:37:46,kalo tanpa PCR Dan antigen Tapi udah vaksin dosis 2 apa bisa min?,SE Satgas-17-2021
2021-09-07 21:01:30,Rapid antigen berlaku brp hari min @kai121_,SE Satgas-17-2021
2021-09-08 3:13:34,"Selamat pagi min, untuk surat hasil swab antigen apa harus yg berbarcode ?",SE Satgas-17-2021
2021-09-08 4:17:55,Min itu kartu vaksin nya boleh dalam bentuk digital?,SE Satgas-17-2021
2021-09-08 11:06:06,Kalo vaksin udh dosis kedua apakah harus antigen/ pcr @kai121_,SE Satgas-17-2021
2021-09-09 0:35:47,"Kalau udah vaksin dosis 2 ttp harus pake pcr atau antigen ya ?,,, atau bisa sama kayak pesawat jawa bali, g pake pcr atau antigen kalau sudah vaksin 2 ?",SE Satgas-17-2021
2021-09-09 21:05:27,pusing bgt percuma atuh vaksin kalo ga bisa naik kereta,SE Satgas-17-2021
2021-09-09 23:48:14,Pagi Min....bagi penyintas covid yg blum bs vaksin apakah diperbolehkan naik kereta ? Krn memang ada keperluan...,SE Satgas-17-2021
2021-09-10 17:54:06,Min harga rapid antigen dan pcr berapa yah?,SE Satgas-17-2021
2021-09-11 21:39:15,Min kalau udah vaksin 2 kali. Harus rapid test lagi?,SE Satgas-17-2021
2021-09-13 3:16:56,Harus antigen atau pcr? Genose udh ga berlaku min?,SE Satgas-17-2021
2021-09-15 4:53:09,apakah untuk tes itu perlu bukti surat atau tidak,SE Satgas-17-2021
2021-09-20 10:35:12,izin bertanya min.. ini sertifikatnya vaksin itu dalam bentuk digital apa Hasil Print ya,SE Satgas-17-2021
2021-09-26 9:20:00,Min @kai121_  kapan genose bisa dipake lagi?,SE Satgas-17-2021
2021-09-26 23:36:24,dibawah umur 12 th blm blh ternyata,SE Satgas-17-2021
2021-09-27 0:43:28,@kai121_ railmin unt biaya pcr brp ya?,SE Satgas-17-2021
2021-09-30 5:37:02,"ini mau sampe kapan anak dibawah 12 tahun ga boleh naik kereta, peraturannya makin gini banget",SE Satgas-17-2021
2021-08-08 3:42:55,Genose kenapa tidak berlaku min?,SE Kemenhub-58-2021
2021-08-08 9:21:36,"Min besok saya kan berangkat dari ps.senin buat kepentingan,,tapi saya ajak anak umur 1 th 5 bulan dan udah ada tiket kereta, apa boleh bawa anak di bawah umur 18 th? @kai121_",SE Kemenhub-58-2021
2021-08-08 10:20:30,"Min, untuk perjalanan lokal (jarak dekat) menggunakan surat vaksin aja boleh? Tidak menggunakan pcr dan rapid @kai121_",SE Kemenhub-58-2021
2021-08-08 11:12:48,"utk stasiun tegal ke semarang poncol, juga hrs ada surat tes negatif PCR atau Rapid ya min?",SE Kemenhub-58-2021
2021-08-08 13:51:10,Bayi / dibawah 5 tahun bisa melalukan perjalanan ga min?,SE Kemenhub-58-2021
2021-08-08 15:45:50,Antigen berapa min,SE Kemenhub-58-2021
2021-08-08 15:50:42,kak mau tanyak kalau naik kereta api probowangi harus menunjukan surat vaksin?,SE Kemenhub-58-2021
2021-08-08 16:24:59,Udah ada sertifikat vaksin harus swab antigen juga?? Berarti vaksin nya??,SE Kemenhub-58-2021
2021-08-08 22:43:51,Tes antigen yang Di ambil sampel darah nya saja ya min.. harga berapa.,SE Kemenhub-58-2021
2021-08-08 23:43:12,Saya sudah vaksin di stasiun akhir bulan lalu tapi kenapa blm ada sms atau pemberitahuan tentang kode vaksin dosis 1 dari KAI yaa dan saya cmn diberi kertas selembar aja terus gmn min cara ngeceknya,SE Kemenhub-58-2021
2021-08-09 0:40:49,Kalo engga ada sertifikat nya cuma nunjukin kartu vaksin nya bisa engga min ?,SE Kemenhub-58-2021
2021-08-09 0:52:58,Kai melayani vaksin dosis kedua ngga min?,SE Kemenhub-58-2021
2021-08-09 1:29:09,"Maaf min mau tanya, kalo mau melakukan perjalanan jauh menggunakan KAI tetapi dia tidak bisa melalukan vaksin, karena habis terkena covid. Itu bagaimana ya min ?? 

Apakah bisa ? atau menunggu sampai dia bisa menerima dosis vaksin ???",SE Kemenhub-58-2021
2021-08-09 2:13:51,"Min mohon info nya , swab antigen di stasiun apakah ada? Kan genose SDH tidak diberlakukan.",SE Kemenhub-58-2021
2021-08-09 2:51:04,Selamat pagi min mau Tanya untuK KTP Yang Di Wilayah Kalimantan Kan  tidak bisa vaksin itu bagaimana?,SE Kemenhub-58-2021
2021-08-09 6:21:27,Untuk sertifikat vaksin nya hrus di cetak atau ga usah ya??,SE Kemenhub-58-2021
2021-08-09 7:15:56,"Min, tanggal lahir sertifikat vaksin saya salah, apakah di izinkan naik kai atau harus diganti dulu ?",SE Kemenhub-58-2021
2021-08-09 7:46:14,Min untuk swab antigen hasilnya keluar berapa lama ya,SE Kemenhub-58-2021
2021-08-09 10:46:37,Min keberangkatan besok masih wajib menunjukkan sertifikat vaksin gak?,SE Kemenhub-58-2021
2021-08-09 10:47:19,Hallo kak kalau yg sembuh dari covid kan harus nunggu 3 bulan baru bisa vaksin itu gimana??,SE Kemenhub-58-2021
2021-08-09 11:16:56,"Di stasiun kertapati kalo hanya melakukan rapid aja ngak vaksin gmn min , soalnya vaksin di PALEMBANG ga kebagian terus",SE Kemenhub-58-2021
2021-08-09 11:59:29,Genose aktif kembali kapan ya,SE Kemenhub-58-2021
2021-08-09 13:06:03,"ADMIN @kai121_ KALO KONDISI TIDAK BISA VAKSIN, APA SYARAT UNTUK BISA NAIK KA BRANTAS, JAKARTA KE BLITAR?",SE Kemenhub-58-2021
2021-08-09 14:11:23,Min @kai121_ untuk anak umur 6 tahun hanya antigen saja atau tidak?,SE Kemenhub-58-2021
2021-08-10 3:27:23,Rapid test antigen brp ya harganya?,SE Kemenhub-58-2021
2021-08-11 1:37:23,"Min izin bertanya, untuk tesnya hanya salah satu saja kan? Tidak harus dua duanya antigen dan pcr kan min? Mohon petunjuk min makasih??",SE Kemenhub-58-2021
2021-08-12 5:47:56,Bawa bayi boleh naik kereta ngk min?,SE Kemenhub-58-2021
2021-08-16 0:25:17,Kak tanya.... Itu kan syaratnya harus bukti vaksin minimal dosis pertama... Sedangkan saya mau balik buat ikut vaksin. Kalau saya g balik saya g dapat vaksin . Solusinya gmn yah,SE Kemenhub-58-2021
2021-08-16 16:21:14,"Untuk anak dibawah 12 tahun dilarang naik kereta,. .lantas gimna min apa ad solusi....anak saya baru berusia 5 tahun, sedangkan kami hanya tinggal bertiga, merantau karena ada tugas dinas di bekasi ....lantas kalo dinas kami ud selesai disini otomatis balik ke domisili asal dong... Masa waktu balik anak ditinggal, kan gk mungkin banget... @kai121_",SE Kemenhub-58-2021
2021-08-25 5:38:53,Min harus nunjukkin sertifikat vaksin ya? Gk boleh gitu klo kartu vaksinnya aja. Soalnya sertifikatnya gk keluar2,SE Kemenhub-58-2021
2021-08-26 21:59:16,Kpn min antigen di ganti genose lagi ...,SE Kemenhub-58-2021
2021-09-02 13:34:36,Min kalo dari gubeng ke lumajang apa pakai tes ?,SE Kemenhub-58-2021
2021-10-19 10:27:31,"Tanya dong min, tes genose masih tersedia di stasiun balapan solo ga ya?",SE Kemenhub-58-2021
2021-11-01 2:58:52,Untuk tes hanya salah satu saja kan?,SE Kemenhub-58-2021
2021-08-01 6:31:42,Maaf pak...mbok syaratnya cuma surat vaksin sajalah pak ??...aku udh kangen naik kereta api ??,SE Kemenhub-58-2021
2021-08-01 8:19:59,Di stasiun jombang ada vaksin gratis g min,SE Kemenhub-58-2021
2021-08-01 9:51:45,min di Stasiun Tegal apa bisa tes pcr atau antigen? trs kalo ada biaya yang perlu dikeluarkan berapa? sama syarat2nya apa aja yaa? Terimakasih,SE Kemenhub-58-2021
2021-08-01 13:06:59,"Bismillaah, kak kalo anak usia dibawah 5 tahun yg nda bs ditinggal gmn? Saya jg sedang hamil, untuk surat dari dokter untuk saya ada kak, apakah anak saya bisa ikut? Dari statiun bandung ke jkt mau ngejar pesawat dari jkt ke balikpapan.",SE Kemenhub-58-2021
2021-08-01 13:20:13,Mau tanya kalau mau naik kereta cuma bawa surat vaksin aja atau ada surat lain min,SE Kemenhub-58-2021
2021-08-01 13:26:48,Antar kota apa juga harus rapid?,SE Kemenhub-58-2021
2021-08-01 15:49:21,Min mau tanya kalo buat jarak jauh berarti kita boleh pilih salah satu antara rapid antigen atau r-PCR ya? tidak harus keduanya?,SE Kemenhub-58-2021
2021-08-01 16:45:31,klau untuk kereta api lokal apa pakai surat vaksin,SE Kemenhub-58-2021
2021-08-01 17:21:57,Berarti ini syarat nya cuma nunjukkin surat vaksin saja ya? Tidak dengan surat antigen atau RT-PCR?,SE Kemenhub-58-2021
2021-08-01 17:35:40,Kak kalau bulan Agustus wajib vaksin dulu baru bisa naik KA?,SE Kemenhub-58-2021
2021-08-02 3:50:04,Untuk tes antigen apakah ada di stasion Yogyakarta?,SE Kemenhub-58-2021
2021-08-02 4:47:53,Ya ampun mau bawa bayiku gak bisa ?????????? sedih banget sih,SE Kemenhub-58-2021
2021-08-02 4:53:15,"Kapan genose bisa diberlakukan lg min, kantong boros ini antigen terus @kai121_",SE Kemenhub-58-2021
2021-08-02 4:55:22,Tes Genose kapan lagi di aktifin kaka,SE Kemenhub-58-2021
2021-08-02 6:07:18,Cara daftar vaksin gimana,SE Kemenhub-58-2021
2021-08-02 8:25:20,Min klo anak saya pulang tugas dari jogja bawa anak dan istri dari jogja anak usia 2 tahun.. persyaratan nya apa?? Kami domisili nya di jkt..,SE Kemenhub-58-2021
2021-08-02 8:52:52,Min @kai121_ mau tanya... Kan dulu saya vaksin di stasiun Purwokerto.. Nah sekarang saya di malang. Saya di jadwalkan vaksin ke 2 tanggal 14. Itu saya harus vaksin dimana ya min.. @kai121_ thank you,SE Kemenhub-58-2021
2021-08-02 9:25:29,Kak sertifikat vaksin belum keluar bagaimana?,SE Kemenhub-58-2021
2021-08-02 9:37:34,Kalau belum di vaksin bagaimana min?,SE Kemenhub-58-2021
2021-08-02 10:20:59,Kak kalo lokal perjalanan malang Surabaya apa harus menunjukkan surat vaksin/hasil pcr Rapit,SE Kemenhub-58-2021
2021-08-02 12:56:45,Untuk tes antigen harus dilakukan di rumah sakit? Apa bisa di klinik atau puskemas?,SE Kemenhub-58-2021
2021-08-02 13:44:56,"Min, surat vaksin boleh pake e-sertifikat kan? ( Gak usah dicetak)",SE Kemenhub-58-2021
2021-08-02 14:29:37,Mau tanya klu ke solo tgl 13 agustus  bs ngga pakai bukti surat vaksin 1 dan  vaksin 2 tanpa hrs di rapit.. mksh,SE Kemenhub-58-2021
