Tanggal,Komentar,SE
2022-03-16 10:27:26,"Saat ini persyaratan penerbangan rute tersebut bagi yang telah mendapatkan vaksinasi dosis kedua atau ketiga (booster), tidak wajib menunjukkan hasil negatif tes RT-PCR atau Rapid Test Antigen. Selanjutnya, mengisi eHAC di aplikasi Peduli Lindungi sebelum keberangkatan dan silahkan berkoordinasi dengan maskapai yang digunakan.",SE Kemenhub-21-2022
2022-03-17 3:37:07,Berarti yang vaksinnya baru dosis 1 bisa pake antigen yah tapi 1x24 jam,SE Kemenhub-21-2022
2022-03-17 7:15:59,cma saya baru telfon CS lion bilangnya anak d bwah 1 tahun di suruh bawa surat keterangan layak buat terbang dari bidan atau dokter,SE Kemenhub-21-2022
2022-03-17 7:20:32,kenapa beda ya syarat dengan maskapai. maskapai bilangnya anak dbawah 1 tahun bawa surat keterangan layak terbang dari dokter atau bidan,SE Kemenhub-21-2022
2022-03-17 7:56:04,"Sesuai Surat Edaran No.21 Tahun 2022, syarat penerbangan bagi calon penumpang yang hanya mendapatkan vaksinasi dosis pertama maka wajib menunjukkan surat keterangan bebas Covid-19 yang mana dapat memilih menggunakan salah satu hasil negatif Rapid Test Antigen atau RT-PCR. Selanjutnya, silahkan berkoordinasi dengan KKP dan petugas maskapai di bandara keberangkatan selaku petugas yang akan melakukan validasi dokumen tersebut.",SE Kemenhub-21-2022
2021-10-24 4:22:59,"Min, utk antar pulau, ada bunyi: ""Hasil negatif RT PCR 2x24 jam atau antigen 1x24 jam"" Berarti bisa pakai antigen kalau tunggu rilis PCR ga keburu?",SE Kemenhub-88-2021
2022-02-27 12:40:01,Kalau sdh booster gk pakai test ya min dengar2 gitu sih,SE Kemenhub-96-2021
2022-02-27 12:52:55,Anak usia 6 tahun bagaimana? Apa wajib tes pcr? Antigen,SE Kemenhub-96-2021
2022-02-27 13:02:13,Libur dulu deh keliling indonesia nya… khawatir ga bisa balik..,SE Kemenhub-96-2021
2022-02-27 14:26:09,Sovenirnya kak,SE Kemenhub-96-2021
2022-02-27 16:09:51,Maaf mau nanya Kalau anak dibawah 2 tahun apakah wajib test pcr/ antigen juga ?,SE Kemenhub-96-2021
2022-02-27 16:38:28,"Anak usia di bawah 2 Tahun dapat melakukan perjalanan apabila didampingi orang tua yang dibuktikan dengan kartu keluarga, serta menunjukan hasil tes Swab PCR maksimal 3x24 jam. Selanjutnya silahkan berkoordinasi dengan pihak KKP dan maskapai terkait.",SE Kemenhub-96-2021
2022-02-27 17:23:47,"1) kartu vaksin dosis pertama dan surat keterangan hasil negatif tes Swab PCR dalam kurun waktu maksimal 3x24 jam 
atau
2) kartu vaksin dosis kedua/Booster dan hasil negatif Antigen maksimal 1x24 jam sebelum keberangkatan serta mengisi eHAC Indonesia di Aplikasi Peduli Lindungi.",SE Kemenhub-96-2021
2022-02-27 18:22:31,"Aneh ya kak,, vaksin kedua & booster gak ada bedanya… harusnya kalo vaksin 2 antigen, udah vaksin booster di bebaskan test",SE Kemenhub-96-2021
2022-02-27 19:07:41,Hasil swabnya masih hrs di capture dari komputer atau cukup diperlihatkan dari Peduli Lindungi?,SE Kemenhub-96-2021
2022-02-27 23:04:56,"percuma booster min kalau msh pakai test,,,, kmrn sempat beredar bilangnya kalau sdh booster terbang gk usah pakai test apapun normal aja",SE Kemenhub-96-2021
2022-02-27 23:48:51,"Mohon maaf nih, bedanya dimana ya?",SE Kemenhub-96-2021
2022-02-28 1:21:44,makasih bunda atas jawabannya,SE Kemenhub-96-2021
2022-02-28 1:56:45,"anak anak gmn sih min, yg umur setaun",SE Kemenhub-96-2021
2022-02-28 2:02:39,"Kemarin terbang pas tgl 12 februari peduli lindung lagi error, jadi ga bisa scan barcode masuk dan hasil tes dlm bentuk hardcopy. minta tolong petugas sana yang ada mereka sibuk maen HP dan di suruh tanya dari satu orang petugas ke petugas yang lain dan pekerja sana tidak ramah sama sekali mungkin karna saya penerbangan awal jadi petugasnya pada masih ngantuk, alhasil hampir ketinggalan flight",SE Kemenhub-96-2021
2022-02-28 2:14:46,"Msh ada booster lanjutan mbak, kalo booster ketiga uda g pake antigen ato PCR, nanti booster yg selanjutnya ga laku",SE Kemenhub-96-2021
2022-02-28 2:26:50,itu sdh mbak jangan2 nanti ganti lagi peraturan terbang pakai BPJS,SE Kemenhub-96-2021
2022-02-28 3:16:20,Lah ehac wajib juga ya untuk perjalanan domestik?,SE Kemenhub-96-2021
2022-02-28 3:19:41,"Penumpangnya skrng sepi, gara2 aturannya sendiri. hilangkan tes nya, musnahlah covid dinegeri ini.",SE Kemenhub-96-2021
2022-02-28 3:23:58,kalau dibawah dua tahun bun. Izin nanya bun,SE Kemenhub-96-2021
2022-02-28 4:06:57,"sama , wajib pcr semua , saran ya kalo misal positif terus mau antigen selanjutnya mending tunggu 10 hari peraturan nya dari aplikasi peduli lindungi ya bun , di karna kan percuma juga hasil antigen langsung keluar tapi g bisa keluar otomatis di aplikasi peduli lindungi jadi kasarannha isoman dulu 10 hari nya setelahnya itu baru bisa gerbang",SE Kemenhub-96-2021
2022-02-28 5:16:00,di teliti lagi coba,SE Kemenhub-96-2021
2022-02-28 5:33:09,klo perjalanannya dari jkt ke jogja anak2 balita wajib pcr juga?? Apa cuma antigen?,SE Kemenhub-96-2021
2022-02-28 5:57:01,"YIA -BPN anak 3 tahun PCR ya min , dewasa vaksin dosis 2 bisa antigen kah min ?",SE Kemenhub-96-2021
2022-02-28 6:28:24,"TMT 1 Maret 2022, proses pemeriksaan dokumen kesehatan melalui aplikasi Peduli Lindungi di Bandara YIA dan UPG dilakukan oleh petugas maskapai di counter check in, dan bandara lainnya sedang dalam tahap persiapan. Selanjutnya, evaluasi terus dilakukan guna peningkatan pelayanan kepada pengguna jasa Bandara.",SE Kemenhub-96-2021
2022-02-28 6:43:14,"bener itu, nanti lama2 bangkrut sendiri",SE Kemenhub-96-2021
2022-02-28 6:43:41,bisa jadi,SE Kemenhub-96-2021
2022-02-28 7:25:08,Trus persyaratan untuk anak dibawah 2 tahun min??,SE Kemenhub-96-2021
2022-02-28 7:32:07,ga jelas buat anak dibawah 6 th,SE Kemenhub-96-2021
2022-02-28 8:19:29,"Bagi pelaku perjalanan anak usia dibawah 5 tahun wajib menunjukkan hasil negatif RT-PCR maksimal 3x24 jam sebelum keberangkatan dan wajib didampingi oleh orang tua / keluarga yang dibuktikan melalui Kartu Keluarga. Selanjutnya, persyaratan penerbangan keberangkatan dari Bandar Udara Soekarno Hatta dapat juga menguhubungi Angkasa Pura II di selaku pengelola Bandara tersebut.",SE Kemenhub-96-2021
2022-02-28 8:43:24,sebelumnya perasaan begini jg aturannya,SE Kemenhub-96-2021
2022-02-28 10:07:26,Udah yuk antigen… udah latihan prokes 2 thn ....,SE Kemenhub-96-2021
2022-02-28 12:07:40,"Mau tanya , klo anak umur 10 th udh vaksin lengkap apa masih perlu pcr atau cukup antigen, untuk bandara YKIA",SE Kemenhub-96-2021
2022-02-28 13:34:30,Apa mungkin baiknya yg sudah Booster (vaksin ke-3) tidak perlu lagi antigen dan pcr…,SE Kemenhub-96-2021
2022-02-28 15:52:31,masa sih kak? Penerbangan dari mana kemana kak? Soalnya mau ke bali jd takut pcr nanti,SE Kemenhub-96-2021
2022-02-28 16:25:46,"halo min, kalau CGK-DPS untuk anak 10 tahun yang sudah vaksin dosis 1 & dosis 2 apakah tetap harus PCR?",SE Kemenhub-96-2021
2022-02-28 21:57:42,yg Komorbid apakah tetap PCR min. ?,SE Kemenhub-96-2021
2022-03-01 1:26:53,"Kalau makin dipersulit mending staydirumah aja gk usah kemana2 dulu, jd takut naik pesawat klo banyak aturan, apalagi yg punya baby. Padahal dulu biasa pp SUB-BPP sebulan sampe 3 kali flight. Sekarang jd mikir",SE Kemenhub-96-2021
2022-03-01 4:51:05,"Makin ribet, miminnya gk respon pertanyaan netijen..",SE Kemenhub-96-2021
2022-03-01 6:39:50,kalau anak 17 bulan flight kno-cgk min? Apakah bisa antigen ? Atau pcr?,SE Kemenhub-96-2021
2022-03-01 6:55:45,Bandar Udara Soekarno Hatta dan Kualanamu Medan dikelola oleh Angkasa Pura II. Perihal syarat penerbangan bagi anak dengan rute tersebut silahkan berkoordinasi dengan layanan Contact Center Angkasa Pura II melalui,SE Kemenhub-96-2021
2022-03-01 7:19:19,"Kasiannya yg anak batita ini, sudahnya masih bayi hidung harus d tusuk2, harus pcr pula bukan antigen",SE Kemenhub-96-2021
2022-03-01 7:42:03,"Saat ini penerbangan tersebut dapat menunjukkan surat keterangan hasil negatif Rapid test Antigen maksimal 1x24 jam sebelum keberangkatan dengan sertifikat vaksin dosis kedua atau lengkap, serta mengisi e-HAC Indonesia melalui aplikasi Peduli Lindungi. Selanjutnya, bagi penumpang anak dibawah usia 12 tahun dapat melakukan penerbangan dengan menggunakan identitas KK (Kartu Keluarga) atau Akta Kelahiran, serta menunjukkan surat keterangan hasil tes Swab PCR negatif maksimal 3x24 jam sebelum keberangkatan. Selanjutnya, silahkan berkoordinasi dengan pihak KKP di keberangkatan dan maskapai yang digunakan perihal syarat penerbangan bagi anak tersebut.",SE Kemenhub-96-2021
2022-03-01 8:41:34,"kalau dilihat dr persyaratannya vaksin 1x harus PCR, vaksin 2x cukup antigen. Tapi kmrn ortu sby-banjarmasin vaksin 2 kali pake PCR",SE Kemenhub-96-2021
2022-03-01 9:36:13,"Sore sahabat, saat ini persyaratan penerbangan sesuai Surat Edaran Nomor 96 Tahun 2021, apabila calon penumpang tujuan dari dan ke daerah di wilayah Pulau Jawa dan Bali wajib menunjukkan persyaratan sebagai berikut:
a. Kartu vaksin (minimal vaksinasi dosis pertama) dan surat keterangan hasil negatif tes RT-PCR yang sampelnya diambil dalam kurun waktu maksimal 3x24 jam sebelum keberangkatan; atau
b. Kartu vaksin (vaksinasi dosis kedua) dan surat keterangan hasil negatif rapid test antigen yang sampelnya diambil dalam kurun waktu maksimal 1x24 jam sebelum keberangkatan.
Selanjutnya, mengisi e-HAC Indonesia pada aplikasi Peduli Lindungi dan silahkan berkoordinasi dengan pihak KKP (Kantor Kesehatan Pelabuhan) di Bandara keberangkatan serta maskapai yang akan digunakan.",SE Kemenhub-96-2021
2022-03-01 9:55:45,"Saat ini persyaratan penerbangan bagi anak dibawah usia 12 tahun yang telah melakukan vaksinasi dosis kedua atau lengkap dengan keberangkatan dari Bandar Udara Yoyakarta YIA, dapat menunjukkan surat keterangan hasil negatif tes Rapid Antigen maksimal 1x24 jam sebelum keberangkatan serta menunjukkan Kartu Keluarga.",SE Kemenhub-96-2021
2022-03-01 12:39:12,Yg cita2 pilot atau pengen belajar detail2 menjadi pilot cek juga,SE Kemenhub-96-2021
2022-03-01 15:23:43,Bayi dibawah 5 tahun harus PCR?,SE Kemenhub-96-2021
2022-03-01 20:59:31,"Bandar Udara Soekarno Hatta dikelola oleh PT Angkasa Pura II, perihal syarat penerbangan anak dengan keberangkatan melalui bandara tersebut silahkan berkoordinasi dengan",SE Kemenhub-96-2021
2022-03-01 22:11:34,"nunggu PCR dan antigen harganya Rp.0,- pasti nanti syaratnya hilang",SE Kemenhub-96-2021
2022-03-07 13:32:42,habis ini terbit SE baru,SE Kemenhub-96-2021
2022-03-07 15:16:17,mudahan aja gk di php dan doanya rakyat indonesia,SE Kemenhub-96-2021
2022-03-15 12:04:25,"Min klo dr Jkrt-palemng, br vaksin 1,, hrs pcr atau antigen aja?",SE Kemenhub-96-2021
2022-03-08 14:19:45,"Persyaratan Penerbangan Dalam Negeri TerbaruUntuk #SahabatAP1 yang berencana bepergian ke dalam negeri, yuk cek terlebih dahulu Perjalanan Orang Dalam Negeri/ Domestik dengan Transportasi Udara menurut Surat Edaran Kementrian Perhubungan No. 21 Tahun 2022 berikut.",SE Kemenhub-21-2022
